firsatsever,139,Happy,İlginize çok teşekkürler.İletişimi çok yüksek özel bir satıcı.
otogold,208,Happy,Çok güzel paketlenmiş. Güzel ürün. İyi SATIŞLAR. Teşekkürler....
otogold,139,Happy,Başarılı
missliva,240,Happy,Cok hizlii ve birebir urun harikaasiniz
surpriz_color,214,Neutral,"Bir köşesi yırtık gelmese iyiydi , bantla kamufle ettik . Onun dışında güzel"
korayspr,919,Sad,aykkabıda açılma vardı... Ürünü kontrol etmeden gönderiyorlar herhalde. Ayrıca ayakkabı kutusu yırtıktı... Firmaya yakışmadı....
surpriz_color,288,Sad,ürün çok kalitesiz fiyatına göre
prozzak3,396,Neutral,ürün geldi sağlam ve eksiksiz teşekkürler prozzak3. Ürünü 2 yaşındaki kızım için aldım fakat cadır girişi ayağına takılıyor tavsiye etmiyorum.
kalemsahaf,92,Happy,çok teşekkür ederim
surpriz_color,480,Neutral,orta mı küçük mü anlayamadım....????
akhan-tuning,218,Sad,resimdeki kılıflardan farklı desenli kılıflar gönderildi.
esfashop,124,Happy,Tşkrler
guldasguldas,142,Neutral,ürün hızlı bir şekilde elime ulaşmıştı; lakin benim için çok önemli olan güvenlik klipsleri bulunmuyordu paspaslarda. mail atarak kendilerinden paspas klipslerini rica ettim ve sağolsunlar gönderdiler... ama 8 klips yerine 4 klips gönderdiler.
newyorker34,31,Happy,Cok tesekkur ederim ürün tam istediğim gibi geldi 10 numara
modamarka-shop,230,Happy,Teşekkür ederim
onlineaksesuar_,44,Sad,Satıcı ürünü kaldırdık diyerek teslimini yapmadı. Bunun yerine daha az özellikli ürün tavsiyesinde bulundu Red edip para iadesi talep ettim fakat aynı ürün hala satışta görünmeye devam ediyor insanları oyalayarak başka ürün satmaya çalıştığını düşünüyoru
cepport,2605,Sad,Telefonu aldim 2-3 gun sonra yaklasik 100 tl indirim 2 gun sonra 50 tl indirim Benim gunahim neydi
cepport,2409,Sad,ilgili firma ancak stoklarında olmayan ürünlerini stokta gösterdiklerinden dolayı 100 lira zarardayım. (firmanın söylediğine göre gittigidiyordan kaynaklı problem) ürün almadan önce mutlaka stoklarında olup olmadığını sormadan sipariş vermeyin.
ddukkan35,98,Sad,Ürün geç geldi
newyorker34,98,Happy,Gayet güzel bir çanta orjinal
otogold,309,Happy,Hızlı gönderi için teşekkürler.
mdotoaksesuar1,120,Sad,Beş para etmez direk çöp sert malzemeden imal edilmis aracin pedallarına takılıyor nerdeyse kazaya sebep oluyor du iki kurus para kazanmak icin değer mi...
newyorker34,1721,Neutral,"ticaretimz keyifle sürüyor,tesekkurler!stokta yok diye iptal edilen satiş olabilir ancak,mademöyle,elinizde olmayan ürünü tekrar"
cepport,1286,Neutral,"Adres bilgisi yanlış girilmiş, bu yüzden kargo 3 gündür şubede bekliyor. Daha dikkatli olunabilirdi. Ya da başka kargo şirketi ile gönderilebilirdi. Ürün kesinlikle orijinal."
surpriz_color,29,Sad,Baskıda sorun vardı satıcıya mesaj atıyorum cevap vermiyor
otogold,88,Happy,İşleri temizdir. Kargo verme hızlı.
otogold,8,Happy,Kargolaması iyi ve en önemlisi müşteri memnuniyetini karşıladılr Hızlı kargo teşekkürler
kalemsahaf,221,Happy,Teşekkürler
kalemsahaf,94,Happy,çok teşekkür ederim
cepport,1486,Sad,Urun çok iyi ama Ama satıcı icin ayni seyi soyliyemem Daha ürünü kargoya vermeden renk ve fiyattan dolayi degisim veya iptal icin mesaj attim hâlde mesajıma cevap vermeyerek ürünü kargoya verdikten sonra mesajıma cevap vermiştir.
onlinemarket,118,Neutral,Philipse güvenerek aldim ürun biraz hafif normal bir ütüye göre
newyorker34,323,Neutral,"Urunler kargoda kaybolmus, satis iptal edidi."
kalemsahaf,89,Neutral,birazcik gec kargo
korayspr,2482,Neutral,aldığım ürün ne hikmetse stokta kalmıyor !!! ama sağolsun çalışan bayan problem çıkarmadan başka bir ürünle değiştirdi.
korayspr,1840,Neutral,Farklı bir renk göndermişsiniz
modamarka-shop,144,Happy,"Satıcı iyi, MNG kargo berbat!!!"
esfashop,30,Happy,Ürün zamanında geldi.Orjinal ürün.Memnun kaldım.
oyuncakxl,34,Sad,20 gündür kızım elsa bekliyor tavsiye etmiyorum
guldasguldas,145,Sad,Sert plastik bi ürün yumuşak değil çabuk deforme oluyor
oyuncakxl,5,Neutral,.
korayspr,1371,Sad,İade gönderdim 10 iş günü olmasına rağmen henüz param hesaba yatmadı toplam 1aydır paramın yatmasını bekliyorum. Büyük bir şirket küçük paraların peşine düşüyor.
otogold,146,Happy,Orjinal kutulu ve mühürlü ürün. Paketleme harika. Umarım işe yarar.
otogold,245,Happy,"Uygun fiyat, özenli paketleme, kaliteli ürün. Teşekkür ederim.."
kalemsahaf,255,Happy,Tesekkurler
modamarka-shop,202,Happy,"Güzel ürün, hızlı kargo."
kalemsahaf,39,Happy,Cok teşekkür ederim.
otogold,124,Happy,Ertesi gün balonlu jelatin ile sarılı geldi..Teşekkürler...
powertecturkiye,111,Neutral,Elime 4.gün ulaştı ürün söylendiği gibi.yalnız fatura yok.fatura olmadan 2 yıl garanti nasıl olur.siz karar verin.bari garantiden bahsetmeyin
trioto,121,Sad,27.08.2018 tarihinde verdiğm sipariş için firmaya mesaj attım bugün kargolanırsa sevinirim diye . firma tarafından bana atılan mesajda ürününüz en kısa sürede kargolanacaktır diye mesaj atıldı. İlerleyen saatlerde siparişimin iptal edildiği mesajı geldi.
strawberrykozmetik,786,Neutral,Ürün elime çok geç ulaştı teşekkürler
korayspr,1242,Neutral,Ürün görsellerde daha şık duruyor ancak ayağı ma deneyip bir müddet kullandığımda çok rahat hissetmedim. Tabiki bu kullanana göre değilecek bir durum. Yaz için siyah modeli pek uygun değil sanki. Tercih sizin
strawberrykozmetik,299,Sad,biraz büyük olsaydi keşke minyatür firça yapmişlar!!
guldasguldas,731,Neutral,aldığım ürün frene basınca falan çakar olmadı hep düz yanıyo ve ilgisiz satıcı teşekkürler
korayspr,2268,Sad,Yanlış numara ayakkabı yolladı
kalemsahaf,149,Happy,teşekkür ederim
indirim-yeri,435,Neutral,Satıcının belirtilen adreslere zamanda teslim edebilen bir kargo ile çalışması gerektiğini önerebilirim.
missliva,199,Happy,Orjinal urun hizli kargo sagolun
avonayhan,422,Neutral,paketler biraz yıpranmış gibi
esfashop,233,Happy,Teşekkürler
soleshopping,318,Neutral,.
mdotoaksesuar1,247,Neutral,Satıcının en büyük eksisi iletişim kopukluğu
missliva,276,Happy,tesekurler
powertecturkiye,224,Sad,İkinci el gb geldi ayni
kalemsahaf,248,Happy,Çok teşekkür ederim.
korayspr,546,Neutral,Siparişimi geç kargo teslimi nedeniyle iptal ettim. Fakat sipariş iptalinde Korayspr gerekli desteği verdi ve beni yanıtsız bırakmadı. İptal işleminde verdiğiniz destek için teşekkürler.
otogold,21,Happy,teşekkür ederim. ürün elime ulaştı. hızlı kargo. devamlı alışveriş yaptığım bir yer.
feyzaoyuncak,156,Neutral,kargo firmasından ötürü
kalemsahaf,217,Happy,teşekkürler
onlineaksesuar_,61,Happy,Gayet güzel teşekkürler
oyuncakxl,522,Neutral,Ürün gayet iyi;lakin mağazanın iletişimi hiç yok.Kargoda da bir sorun yaşandı boştan yere bir gün gecikmeli gitti kargoyla ilgilenmesini istememe rağmen yine yanıt vermedi.Ürün güzel çıkmasa olumsuz verecektim ama bir çocuğun mutluluğu puanı arttırdı.
tedarikcenter,160,Neutral,Aynı gün kargo diyorsanız aynı gün kargoya vermeniz gerekiyor ertesi gün değil. İş etiği denen birşey var. Sırf bu yüzden ne sözleşmeler feshediliyor biliyorsunuzdur.
newyorker34,217,Happy,Süper bir ürün rengi de çok hoş. Hizmet kusursuz. Teşekkürler.
smart_world,47,Sad,MÜŞTERİLERİNİZE ALIŞVERİŞ SONRASI OLUMLU PUAN VERİN Kİ. OLUMLU YORUM ALASINIZ. DURUMU DEĞERLENDİRMENİZ SONRASI PUAN VE YORUMLARIMI EN ÜST SEVİYEDE OLUMLU YAPACAĞIM.
lezzetsofrasi,91,Sad,Etkisiz pek bir işe yaramıyor
powertecturkiye,760,Neutral,dünya kadar satış yapan firmadan bu derece berbat paketleme ve kutu gerçekten inanılmazdı 2 günde elime ulaştı denedim şuanlık bi sıkıntı yok iyi çalışmalar kolaygelsin
otoaksesuarim_,305,Neutral,ÇOK ÇOK YAVAŞ KARGO ACELEM OLDUĞUNU YAZDIĞIM HALDE 5 GÜNDE ZORLA TESLİM ALABİLDİM
korayspr,1905,Sad,Ürünüm gelmedi.
strawberrykozmetik,65,Neutral,Paketleme kötüydü parfüm kutusu yirtikti hediye almistim ve kotu gorundu dis paketleme kutusuda yirtilmisti
kalemsahaf,110,Happy,hızlı ve güvenilir alışveriş için teşekkürler...
powertecturkiye,494,Neutral,Cihaz ağır ve sesli çalışıyor.
kitapzen,91,Sad,Siparişten 5 dakika sonra iptal ettiğim halde yolladı satıcı hiç memnun olmadım bu duruma
ayhanlarkozmetik,586,Neutral,Ürün Fena değil
guldasguldas,604,Sad,"Satıcının müşteri ile hiçbir iletişimi yok, mesajlara cevap vermiyor."
cepport,1325,Neutral,Biraz gecikti ama en azından özür geldi
esfashop,211,Happy,3 aylık yeni ürerimli ürünler için çok teşekkürler
kardemticaret,190,Sad,"felaket , önce ilandaki ürünün olmadığını daha kaliteli bir ürün göndereveklerii söylüyorlar gelen ürün yarı fiyatına ,"
prozzak3,517,Neutral,ayıcık güzel ama 80cm değil 70cm olarak geldi açıklamada 80cm yaıyordu ama kargo hızlı ve güzel
akhan-tuning,57,Neutral,Üründe 2 adet çizik mevcut. Yapışkanı uzun ömürlü değil.
cepport,1831,Neutral,"merhaba ürün çok harika, ancak beraberinde gönderilen kırılmaz camın kenarları telefonun ekranına tam oturmamaktadır. bunun yerine daha uyumlu bir kırılmaz cam gönderilse daha uygun olur."
soleshopping,112,Neutral,Çok küçük geldi kesinlikle bu para etmez idayele uğraşmak istemediğim için onayladım
korayspr,890,Sad,10 gündür bir ayakkabıyı kargoya veremediniz
pleksiplakalikk,65,Happy,Teşekkürler
modamarka-shop,145,Happy,Teşekkürler...
newyorker34,787,Neutral,Beden Eğitimi Öğretmeniyim ürün orijinal değil gibi ama yinede tam emin olamadım
kardemticaret,90,Sad,Kalitesiz üründü
korayspr,652,Sad,Çok dandik ve deformeli.
surpriz_color,104,Neutral,.
otogold,187,Happy,Kargo hızlı ama burda kırmızı bana sari geldi anlamadim...
powertecturkiye,436,Neutral,Kargo şirketinden memnun kalmadım.2 gün şubede kaldı kargon.ulasim sıfır.
yuzyilavm,139,Happy,GÜZEL ÜRÜN
kalemsahaf,260,Happy,HARİKA BİR SATİCİ MÜKEMMEL FİLMLER VE GERÇEKTEN ÇOK AMA ÇOK İLGİ ALAKALİ. ÇOK TŞK EDERİM
kitapavcisi,10,Happy,"Firmadan çok çok memnun kaldım. Ürün elime çok hızlı ulaştı, paket çok özenliydi, ürünler hatasız pırıl pırıl, ayrıca bir de kahve eklemek gibi bir hoşluk yapmışlar. Tekrar tekrar alışveriş yapacağıma eminim:)"
kitapavcisi,64,Sad,"KONU ÖZETSİZ İSTEDİK, KONU ÖZETLİ GELDİ"
cepport,958,Neutral,Ürün içinde priz olmadığı için dönüştürücü olmadığı için düşük puan
pfdunyasi,19,Sad,Kokusu bekledigim gibi degildi memnun kalmadım üründen
modamarka-shop,214,Happy,Kutusu olsaydı daha iyi olurdu ama güzel ürün.
medgross,75,Sad,"Kargo 1hafta oldu daha adresime ulaşmadı ,sebebi adresimi yanlış yazmışlar,sitedeki adresime bakın birde kendi gönderdiğiniz adrese bakın."
newyorker34,52,Happy,??????
prozzak3,73,Neutral,Beklediğim gibi değil
onlineaksesuar_,47,Happy,Hızlı kargo.ürün anlatıldığı gibiydi.Teşekkür ederim.
missliva,135,Happy,Kargo şirketi çok özensiz
newyorker34,108,Happy,Çabuk kargo ve uygun fiyat için teşekkürler.
modamarka-shop,246,Happy,teşekkürler
newyorker34,158,Happy,"Sadece ürünün kutusu hasarlıydı. Hediye olarak almasam, kendime alsam önemsemezdim ama genel anlamda satıcı bu konuda önceden bilgi verse daha iyi olurdu."
avonayhan,441,Neutral,Normal
yuzyilavm,142,Neutral,çok uzun sürrede geldi.
surpriz_color,243,Sad,Plastik kalitesiz.
xlinetattoo,46,Sad,Ürün yok
cepport,2469,Sad,en geç 24/07de elimde olacağını defalarca teyit aldıktansonra 20/07 günü sipariş verdimbugun şehirdışına çıkacağımdan artık bianlamı kalmadı günlerce kandırıldımve oyalandım göndermicekseniz söleyin dedim evlilik yıldönümü hediyesi alacak vaktimde kalmadı
oyuncakxl,541,Neutral,Hızlı kargo için teşekkürler
firsatsever,46,Happy,"Ürün açıklandığı gibi geldi, ancak tam fotodaki gibi durmuyor çaprazlamasına duruyor. Ama çorap terlik giymede bir sorun yok, ayakkabı henüz denemedim"
kalemsahaf,124,Happy,"Profesyonel, kusursuz hizmet, şahane plaklar. Güvenle alabilirsiniz, işi bilen satıcı. Teşekkür ederim..."
indirim-yeri,1165,Neutral,Sordugum uç sorudan sadece birine cevap verdiler maalesef
yuzyilavm,69,Happy,"Pike takımım paketli ambalajlı bir şekilde elime zamanında ulaştı. Kalitesi harika. Yalnızca sepete eklediğimde ürünün fiyatı 69,9 TL iken ödeme yaparken 79,9 TL olarak hesabımdan çekildi. Müşteri hizmetleriyle görüşmeme rağmen sorunum çözülmedi."
indirim-yeri,421,Sad,Ürünün kargo bilgilerini verilen sürenin son gününde girdiler ve almış olduğum her iki ürün için yanlış Atf numarası girildi. Bana verilen atf numarası 5 inde çıkış yaptı şeklindeylen benim ürünüm farklı atf No ile 6 eylülde çıktı. İnsanları aldatıyorlar
kalemsahaf,94,Happy,çok teşekkür ederim
gerceksahaf,109,Sad,kitap kusurlu gönderirdim ama uğraşmak istemedim hakkımı helal etmiyorum
kalemsahaf,174,Happy,tesekkurler.
mdotoaksesuar1,203,Sad,o kadar ince ki takarken birisi kırıldı.Ayrıca sıkıştırma teli janta büyük geliyor.Firmaya birisi takarken kırıldı diye mesaj attım ilgilenen olmadı .Halbuki bir tane göndermeyi teklif edebilirlerdi tabi ki ücretli olarak
otoaksesuarim_,521,Sad,Ücretsiz kargo olması gerekirken kargo ücreti ödedim.
onlineaksesuar_,11,Happy,Beklediğimden daha hizli geldi.ve başarılı bir ürün gerçekten
kalemsahaf,74,Happy,"Çabuk gönderi,açıklamasıyla aynı durumda olan ürünler.Teşekkürler."
newyorker34,186,Happy,"Kendisinden ilk defa alışveriş yapmak nasip olsa da uzun yıllardır bildiğim bir satıcı. Orijinal ürün uygun fiyat, tavsiye ederim."
baysalotomotiv,659,Sad,000000
avonayhan,201,Neutral,Geç geldi
onlineaksesuar_,85,Happy,Çok düzgün bir ürün geldi Zamanında geldi Hiç problem yaşamadık Teşekkür ederiz.
strawberrykozmetik,846,Neutral,FATURAM GELMEDİ
prozzak3,38,Neutral,Faturasi yoktu sordugum da mesajla cvp gelmedi urun genel olarak parasina gore iyi daha iyisini beklemek yanlis olur daha iyisi 3 bin lira cunku.
avonayhan,476,Neutral,Ürün ve satıcı ile ilgili bir sıkıntı yok ama kargo şirketini bir daha gozden geçirmeli 6 günde elime ulaştırdılar deve kervanı ile getirdiler sanki...
prozzak3,474,Neutral,kullanım klavuzu yetersiz.
merkez_oyuncak,112,Sad,Urunu hevesli bir sekilde aldik kizimla birlikte sisirdik biraz oynadik. Sonra kendi kendine sonmus bir sekilde karsilastikni urun iki yerinden patlat gelmis. Hemde tamiri yapilamiyacak ek yerlerinden. Saticiya iki kez msj attim cvp yok.... guvenilmez
kardemticaret,513,Sad,Isik gecciriyor hicbir işime yaramadi
kitapavcisi,43,Happy,GÜVENİLİR BİR SATICI.SİPARİŞİMİ 1 GÜN SONRA TESLİM ALDIM.TEŞEKKÜRLER
yuzyilavm,279,Sad,Üründe problem çıktı satıcı hiç bir şekilde ilgilenmedi. Telefonları bile çalışmıyor. Çok güvensiz bir satıcı. Gitti gidiyor sayesinde iade edebildim...
kalemsahaf,249,Happy,Çok teşekkür ederim.
modamarka-shop,159,Sad,Ürün yokluğu
cepport,1806,Neutral,"telefon beklentilerimi karşılamadı , paketlemede okadar iyi değildi fiyatıda ben aldıkdan sona ucuzlamış buda kötü"
strawberrykozmetik,582,Neutral,"Kargomu çocuğa verip gitmişler, neden kişiye özel değil"
yuzyilavm,98,Happy,"Satıcı ürünü zamanında kargoya teslim etmiş. Ancak, Sürat kargo alışverişı burnunuzdan getiriyor. Yanlış şubeye gitmiş ürün. Adresime yakın olan şubeye tam 18. aramamda ulaşabildim."
guldasguldas,186,Neutral,kalitesi çok iyi degil
esfashop,26,Happy,Hızlı ve sorunsuz teslimat için teşekkür ederim. Diğer sitelerden de alışveriş yaptığım bir satıcı herkese tavsiye ediyorum.
kalemsahaf,185,Happy,tşk
korayspr,2704,Neutral,gecikti
cankilic_ticaret,20,Neutral,"Hizmet sektörü gereklerini idrak edememiş biri ile muhatap oldum. Yanlış görsel koymuşlar,, bu tüketici aldatıcı bir harakettir."
powertecturkiye,365,Neutral,Ürün güzel fakat dış ambalajı baya yıpranmış olarak geldi
modamarka-shop,164,Happy,ürün elime ulaştı ilginize çok teşekkür ederim
otogold,113,Happy,"Benim arabadaki kapı panzotları düz değil, onun için pek işe yaramadı, temizlemedi"
prozzak3,119,Sad,"Lol bebek diye LQL bebek gondermis kizimi hayal kirikligina ugratti, helal etmiyorum."
cepport,367,Neutral,Ürün geç geldi
modamarka-shop,228,Happy,kaliteli ürün hızlı kargolama teşekkürler
newyorker34,136,Happy,Ürün kaliteli fakat görselde kocaman duruyordu gelen cüzdan çakmaklık gibi &#128512;
kitapzen,61,Sad,Aldığım kitabın arkasında belirlenen satış fiyatı 15 TL yazdığı halde 18.50 TL 'ye sattılar. Aceleniz yoksa araştırmadan bu firmadan sipariş vermeyiniz.
firsatsever,42,Happy,Orjinal ürün kullandım bütün aparatları çalışıyor tşkler
otogold,259,Happy,tesekkurler urun talep ettigim urun ve zamanında bana geldi
akhan-tuning,78,Sad,Gelen led 12V çıktı.
yonkases,74,Neutral,**
kalemsahaf,44,Happy,Teşekkürler
prozzak3,209,Neutral,Ürün resimde göründüğü kadar kaliteyi hissettirmedi.
powertecturkiye,220,Neutral,Ürün aynı gün kargolanır diye yazıyor kargo 5 günde geldi bence daha hızlı bir kargo firmasıyla çalışma sı gerekiyor prestij kaybı
ddukkan35,376,Neutral,Buhari pekte yazildigi gibi degil normal siradan bir utu benim icin cokta abartili bisey gelmedi bana yinede saglam sekilde ulasti her hangi bi sorun yok
soleshopping,20,Sad,Harfli olan gelmedi baska yap boz geldi
mertmedikall,28,Sad,Kargo yapilmadi
strawberrykozmetik,827,Neutral,kutunun biri açılmiş
esfashop,7,Happy,Hebele hübele hebele hübele
newyorker34,133,Happy,Teşekkürler
guldasguldas,672,Neutral,kargoyu takip etmiyor geç gönderdi. fatura yerine perakende satış fişi kesmiş.
otogold,351,Happy,teşekkürler
korayspr,2534,Sad,"Bir ürün adetli olarak girilir satın alındıkça miktarı düşer diye biliyorum ben bu ürünü satın alırken +2 daha stokta vardı ne hikmetse telefonla arandım,sipariş iptali yapılacağı söylendi ,bunun adı ciddiyetsizlik değilde acaba nedir ?"
baysalotomotiv,360,Neutral,paketlenmesi sıkıntılı kargoda ezilmeden dolayı tırnaklardan 4 tanesi l kırık geldi yapıştırarak kullandım.kargo firması ise yanlış mesajla bürolarına adrese gelmeden adreste bulunamadınız mesajı göndererek biraz uğraştırdı sonuç bu haliyle ürünü aldım.
cepport,1844,Neutral,İMEİ KAYDININ GEÇ OLMASI BİRAZ TEDİRGİNLİK YARATTI. AMA ÜRÜN ON NUMARA BEŞ YILDIZ
otoaksesuarim_,391,Sad,Bu ürünün Fosforla Hiç 1 alakası yok verdiğim paraya yazık oldu
missliva,108,Happy,??
firsatsever,42,Happy,Harika
tedarikcenter,125,Sad,İyi değil arkadaşlar bazı yerleri kırık geldi
